Order ID,Origin Port,Carrier,Service Level,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,Maximum delivery time
974,4,1.0,1,24,597,3,1,1246,20.12,7
5426,4,1.0,1,24,597,3,1,836,9.92,7
315,4,1.0,1,24,148,3,1,302,4.054435483870968,7
8256,4,1.0,1,24,280,3,1,329,12.98,7
7643,4,1.0,1,24,1474,3,1,287,0.05421026657417784,7
7642,4,1.0,1,24,1475,3,1,289,0.03790104391992659,7
2994,4,1.0,1,24,975,3,1,346,1.097780963012255,7
1583,4,1.0,1,24,975,3,1,286,0.47047755557668075,7
2104,4,1.0,1,24,427,3,1,272,0.10610993223355467,7
5731,4,1.0,1,24,427,3,1,458,1.237949209391471,7
7023,4,1.0,1,24,427,3,1,282,0.17684988705592444,7
5732,4,1.0,1,24,427,3,1,287,0.08842494352796222,7
6183,4,1.0,1,24,429,3,1,315,0.11566039132473044,7
2995,4,1.0,1,24,426,3,1,560,1.115438794196363,7
4652,4,1.0,1,24,9,3,1,299,0.5303470031545741,7
4651,4,1.0,1,24,9,3,1,407,1.0076593059936907,7
571,4,1.0,1,24,9,3,1,369,0.6629337539432176,7
8583,4,1.0,1,24,9,3,1,335,0.39776025236593054,7
294,4,1.0,1,24,9,3,1,538,2.84,7
2605,4,1.0,1,24,263,3,1,271,0.187368947588044,7
7463,4,1.0,1,24,851,3,1,531,2.544155265459706,7
8818,4,1.0,1,24,14,3,1,335,1.5119666269368297,7
2996,4,1.0,1,24,14,3,1,359,1.7701072705601908,7
348,4,1.0,1,16,1290,3,1,306,0.3430216329378925,4
1136,4,1.0,1,16,1290,3,1,668,2.469755757152826,4
3270,4,1.0,1,16,1290,3,1,2279,8.68,4
3511,4,1.0,1,16,5,3,1,376,2.7450346420323326,4
8670,4,1.0,1,16,5,3,1,277,0.8365819861431871,4
4312,4,1.0,1,16,5,3,1,525,4.16,4
6374,4,1.0,1,16,5,3,1,615,4.84,4
3269,4,1.0,1,16,5,3,1,632,4.84,4
7367,4,1.0,1,16,104,3,1,379,1.5765027820851951,4
7366,4,1.0,1,16,104,3,1,369,1.5765027820851951,4
7633,4,1.0,1,16,666,3,1,3295,1.3371930688561289,7
5201,4,1.0,1,16,666,3,1,3292,1.3371930688561289,7
4387,4,1.0,1,16,32,3,1,345,1.4287732517070875,4
5250,4,1.0,1,16,1064,3,1,285,1.2085106382978725,4
782,4,1.0,1,16,1064,3,1,314,2.2,4
783,4,1.0,1,16,1064,3,1,413,2.54,4
1552,4,1.0,1,16,1064,3,1,373,2.74,4
784,4,1.0,1,16,1064,3,1,435,2.86,4
7563,4,1.0,1,16,955,3,1,382,1.3051703904899086,4
6359,4,1.0,1,16,957,3,1,400,1.9124147132088831,4
1097,4,1.0,1,16,957,3,1,336,0.09272313761012767,4
1958,4,1.0,1,16,957,3,1,785,6.0849559056646285,4
913,4,1.0,1,16,957,3,1,1274,12.24268043522798,4
2320,4,1.0,1,16,957,3,1,998,8.11327454088617,4
4381,4,1.0,1,16,957,3,1,2140,21.059742629700246,4
6289,4,1.0,1,16,957,3,1,803,6.015413552457033,4
914,4,1.0,1,16,957,3,1,743,4.972278254343096,4
527,4,1.0,1,16,957,3,1,538,2.4339823622658514,4
4305,4,1.0,1,16,1054,3,1,315,0.5857794668299804,4
5837,4,1.0,1,16,1054,3,1,3472,34.39777942208695,4
926,4,1.0,1,16,1054,3,1,308,0.17573384004899412,4
7582,4,1.0,1,16,1054,3,1,446,1.7768643827176072,4
528,4,1.0,1,16,1054,3,1,921,5.955424579438134,4
7272,4,1.0,1,16,1054,3,1,337,0.4881495556916503,4
7223,4,1.0,1,16,1054,3,1,365,0.4881495556916503,4
915,4,1.0,1,16,1054,3,1,722,4.149271223379028,4
7562,4,1.0,1,16,956,3,1,315,0.08407385412600145,4
7581,4,1.0,1,16,1055,3,1,236,0.014015660615183619,4
7580,4,1.0,1,16,1055,3,1,354,0.36440717599477407,4
4306,4,1.0,1,16,1049,3,1,381,0.32241396047980686,4
916,4,1.0,1,16,1051,3,1,518,1.260926836630452,4
594,4,1.0,1,16,1051,3,1,497,1.4503618543401913,4
2684,4,1.0,1,16,1053,3,1,259,0.05729285379171156,4
1130,4,1.0,1,16,1053,3,1,363,0.3401763193882874,4
1134,4,1.0,1,16,1053,3,1,639,1.3965133111729693,4
2685,4,1.0,1,16,1053,3,1,293,0.02864642689585578,4
4765,4,1.0,1,16,1249,3,1,335,3.9307006369426745,4
6006,4,1.0,1,16,1249,3,1,307,1.1033545647558385,4
3046,4,1.0,1,16,436,3,1,354,3.5,4
860,4,1.0,1,16,436,3,1,910,13.920000000000002,4
3047,4,1.0,1,16,436,3,1,1911,28.260000000000005,4
3026,4,1.0,1,16,373,3,1,644,2.7420646387080194,4
2103,4,1.0,1,16,373,3,1,1281,8.845369802283935,4
3455,4,1.0,1,16,373,3,1,485,1.8133008094682066,4
3364,4,1.0,1,16,373,3,1,793,4.334231203119128,4
8489,4,1.0,1,16,373,3,1,544,2.7420646387080194,4
7586,4,1.0,1,16,373,3,1,1250,8.403101312169737,4
8504,4,1.0,1,16,373,3,1,361,0.8845369802283934,4
4531,4,1.0,1,16,373,3,1,1316,9.119576266154736,4
1972,4,1.0,1,16,373,3,1,251,0.08845369802283934,4
543,4,1.0,1,16,373,3,1,748,4.4226849011419676,4
5940,4,1.0,1,16,373,3,1,1228,8.597699447819984,4
8385,4,1.0,1,16,373,3,1,1104,7.0762958418271475,4
8473,4,1.0,1,16,373,3,1,1334,8.845369802283935,4
3025,4,1.0,1,16,373,3,1,1258,8.82,4
538,4,1.0,1,16,373,3,1,1315,9.08,4
1994,4,1.0,1,16,373,3,1,2783,18.46,4
2547,4,1.0,1,16,373,3,1,2254,16.2,4
6549,4,1.0,1,16,375,3,1,387,0.7061514833077355,4
6393,4,1.0,1,16,375,3,1,1010,5.8,4
3931,4,1.0,1,16,1121,3,1,401,0.26853498446415563,4
3819,4,1.0,1,16,1197,3,1,393,0.9767063263779076,4
6934,4,1.0,1,16,1197,3,1,589,2.6637445264852024,4
8643,4,1.0,1,16,1197,3,1,294,0.2397370073836682,4
5736,4,1.0,1,16,1441,3,1,361,0.43459427673448425,4
5854,4,1.0,1,16,1441,3,1,457,0.7333778419894421,4
2652,4,1.0,1,16,1173,3,1,1173,3.541828596919526,4
4383,4,1.0,1,16,1173,3,1,958,2.376306726367733,4
2350,4,1.0,1,16,1173,3,1,615,1.2673635873961244,4
2352,4,1.0,1,16,1173,3,1,282,0.015087661754715766,4
3371,4,1.0,1,16,1173,3,1,1932,6.072783856273096,4
4914,4,1.0,1,16,1173,3,1,3289,11.315746316036824,4
2351,4,1.0,1,16,1173,3,1,598,1.3352580652923454,4
2878,4,1.0,1,16,1175,3,1,1049,2.8151151199623503,4
3934,4,1.0,1,16,1175,3,1,551,0.9888091858867756,4
2936,4,1.0,1,16,1175,3,1,1525,4.423249632240843,4
4505,4,1.0,1,16,1175,3,1,1804,5.278340849929407,4
4913,4,1.0,1,16,1175,3,1,3777,12.316128649835283,4
2877,4,1.0,1,16,1175,3,1,292,0.07037787799905876,4
530,4,1.0,1,16,1175,3,1,279,0.01759446949976469,4
529,4,1.0,1,16,1175,3,1,254,0.03518893899952938,4
3372,4,1.0,1,16,1175,3,1,777,1.9072404937744925,4
2543,4,1.0,1,16,443,3,1,375,0.16908310220188094,4
1539,4,1.0,1,16,443,3,1,484,0.5072493066056428,4
3759,4,1.0,1,16,443,3,1,356,0.3381662044037619,4
6592,4,1.0,1,16,443,3,1,2292,6.763324088075238,4
7470,4,1.0,1,16,443,3,1,417,0.3381662044037619,4
5480,4,1.0,1,16,443,3,1,396,0.3381662044037619,4
6459,4,1.0,1,16,443,3,1,2244,6.763324088075238,4
908,4,1.0,1,16,443,3,1,346,0.16908310220188094,4
2825,4,1.0,1,16,443,3,1,2298,6.763324088075238,4
8036,4,1.0,1,16,443,3,1,2247,6.24,4
2539,4,1.0,1,16,443,3,1,2257,6.12,4
518,4,1.0,1,16,443,3,1,2248,6.08,4
1224,4,1.0,1,16,394,3,1,1320,2.80012297377212,4
7662,4,1.0,1,16,394,3,1,1277,2.509544174607089,4
3489,4,1.0,1,16,394,3,1,637,0.9245689064341905,4
2787,4,1.0,1,16,394,3,1,744,1.1623151966601253,4
6772,4,1.0,1,16,394,3,1,412,0.31699505363457964,4
499,4,1.0,1,16,394,3,1,1621,3.420904953806505,4
3484,4,1.0,1,16,394,3,1,433,0.4887007076866436,4
7335,4,1.0,1,16,394,3,1,320,0.2271797884381154,4
1238,4,1.0,1,16,394,3,1,1408,2.9586205005894097,4
3457,4,1.0,1,16,394,3,1,741,1.0830664332514803,4
2824,4,1.0,1,16,394,3,1,2265,5.283250893909661,4
4733,4,1.0,1,16,394,3,1,353,0.264162544695483,4
7667,4,1.0,1,16,394,3,1,2284,5.322875275613983,4
7664,4,1.0,1,16,394,3,1,384,0.31699505363457964,4
7002,4,1.0,1,16,394,3,1,572,0.8189038885559974,4
4476,4,1.0,1,16,394,3,1,1399,2.905787991650313,4
5720,4,1.0,1,16,394,3,1,1252,2.535960429076637,4
7666,4,1.0,1,16,394,3,1,695,1.0038176698428354,4
7663,4,1.0,1,16,394,3,1,1419,2.905787991650313,4
2803,4,1.0,1,16,394,3,1,419,0.4094519442779987,4
502,4,1.0,1,16,394,3,1,1574,3.328448063163086,4
3487,4,1.0,1,16,394,3,1,975,1.7963053039292844,4
7951,4,1.0,1,16,394,3,1,553,0.7924876340864491,4
473,4,1.0,1,16,443,3,1,2983,6.96,4
606,4,1.0,1,16,443,3,1,2261,5.0,4
4999,4,1.0,1,16,394,3,1,1774,3.6400000000000006,4
4993,4,1.0,1,16,394,3,1,1785,3.62,4
905,4,1.0,1,16,395,3,1,2255,3.3114089347079037,7
3577,4,1.0,1,16,395,3,1,4327,6.622817869415807,7
5938,4,1.0,1,16,395,3,1,2274,3.3114089347079037,4
6169,4,1.0,1,16,395,3,1,4253,6.622817869415807,7
2821,4,1.0,1,16,395,3,1,2252,3.3114089347079037,4
901,4,1.0,1,16,395,3,1,2284,3.3114089347079037,7
3567,4,1.0,1,16,395,3,1,2305,3.3114089347079037,7
4737,4,1.0,1,16,395,3,1,4233,6.622817869415807,7
8574,4,1.0,1,16,395,3,1,4266,6.622817869415807,7
900,4,1.0,1,16,395,3,1,2234,3.3114089347079037,7
7105,4,1.0,1,16,395,3,1,6306,9.1,7
6502,4,1.0,1,16,395,3,1,6300,9.02,7
5101,4,1.0,1,16,83,3,1,611,0.9657933803081936,4
2607,4,1.0,1,16,83,3,1,1075,2.575449014155183,4
5930,4,1.0,1,16,83,3,1,420,0.3219311267693979,4
6454,4,1.0,1,16,83,3,1,761,1.4486900704622905,4
7186,4,1.0,1,16,83,3,1,4299,13.877245070775915,4
513,4,1.0,1,16,83,3,1,700,1.4486900704622905,4
5942,4,1.0,1,16,83,3,1,1412,3.5412423944633766,4
964,4,1.0,1,16,83,3,1,2278,6.438622535387958,7
5929,4,1.0,1,16,83,3,1,446,0.6438622535387958,4
2678,4,1.0,1,16,83,3,1,2074,5.923532732556921,4
904,4,1.0,1,16,83,3,1,2297,6.438622535387958,7
5103,4,1.0,1,16,83,3,1,990,2.2535178873857853,4
2525,4,1.0,1,16,83,3,1,749,1.4486900704622905,4
5100,4,1.0,1,16,83,3,1,2277,6.1,4
7417,4,1.0,1,16,83,3,1,2244,6.04,7
5936,4,1.0,1,16,83,3,1,2244,6.04,4
8846,4,1.0,1,16,83,3,1,2319,6.02,7
3576,4,1.0,1,16,83,3,1,4234,11.8,7
5102,4,1.0,1,16,83,3,1,4332,10.74,4
539,4,1.0,1,16,83,3,1,2779,7.04,4
4290,4,1.0,1,16,83,3,1,8417,24.44,4
4780,4,1.0,1,16,83,3,1,8273,23.96,4
516,4,1.0,1,16,83,3,1,7292,18.7,4
8636,4,1.0,1,16,82,3,1,2312,5.2,4
1135,4,1.0,1,16,82,3,1,2306,5.0,4
4322,4,1.0,1,16,40,3,1,2269,13.955505034101982,4
4323,4,1.0,1,16,245,3,1,373,4.0,4
6004,4,1.0,1,16,243,3,1,461,4.206721623335447,7
6461,4,1.0,1,16,243,3,1,276,1.0096131896005074,4
5721,4,1.0,1,16,243,3,1,513,5.78,4
7100,4,1.0,1,16,79,3,1,617,6.396880733944955,7
3338,4,1.0,1,16,79,3,1,1023,12.79376146788991,7
7415,4,1.0,1,16,79,3,1,606,6.396880733944955,7
8844,4,1.0,1,16,79,3,1,618,6.396880733944955,7
1339,4,1.0,1,16,79,3,1,683,6.396880733944955,7
894,4,1.0,1,16,79,3,1,974,11.79376146788991,7
893,4,1.0,1,16,79,3,1,664,6.396880733944955,7
6495,4,1.0,1,16,79,3,1,995,13.79376146788991,7
941,4,1.0,1,16,79,3,1,1048,13.5,7
8406,4,1.0,1,16,79,3,1,1036,13.46,7
892,4,1.0,1,16,79,3,1,1382,17.68,7
2045,4,1.0,1,16,79,3,1,1332,19.5,7
8809,4,1.0,1,16,79,3,1,954,11.32,7
837,4,1.0,1,16,638,3,1,3906,2.0816388849668535,4
838,4,1.0,1,16,638,3,1,3847,2.0816388849668535,4
4723,4,1.0,1,16,638,3,1,2706,1.3877592566445691,4
3624,4,1.0,1,16,638,3,1,1467,0.6938796283222846,4
3621,4,1.0,1,16,638,3,1,5108,2.7755185132891382,4
2085,4,1.0,1,16,638,3,1,7509,4.163277769933707,4
5867,4,1.0,1,16,1480,3,1,246,0.23422731042386707,4
8420,4,1.0,1,16,1478,3,1,273,1.2603381014304293,4
5865,4,1.0,1,16,1479,3,1,316,0.22340241796200344,4
8324,4,1.0,1,16,84,3,1,426,1.17450225865819,4
8187,4,1.0,1,16,84,3,1,426,1.17450225865819,4
607,4,1.0,1,16,84,3,1,494,1.5660030115442531,4
6736,4,1.0,1,16,48,3,1,6240,10.8,4
5229,4,1.0,1,16,924,3,1,394,9.626529294935445,7
8819,4,1.0,1,16,924,3,1,512,30.9,7
2364,4,1.0,1,16,945,3,1,344,10.19723604248819,4
4382,4,1.0,1,16,945,3,1,381,11.19723604248819,4
525,4,1.0,1,16,946,3,1,321,2.7496968896715903,4
3662,4,1.0,1,16,486,3,1,327,1.6477343994903377,4
1985,4,1.0,1,16,486,3,1,278,1.6477343994903377,4
7037,4,1.0,1,16,486,3,1,345,2.0596679993629223,4
526,4,1.0,1,16,486,3,1,320,2.574584999203653,4
2526,4,1.0,1,16,86,3,1,1310,4.096305732484077,4
5941,4,1.0,1,16,86,3,1,1264,4.096305732484077,4
8495,4,1.0,1,16,86,3,1,1243,4.096305732484077,4
2278,4,1.0,1,16,86,3,1,6266,22.57783439490446,4
544,4,1.0,1,16,86,3,1,1305,4.096305732484077,4
8475,4,1.0,1,16,86,3,1,1280,4.096305732484077,4
4325,4,1.0,1,16,86,3,1,1282,4.096305732484077,4
4335,4,1.0,1,16,86,3,1,1246,4.096305732484077,4
732,4,1.0,1,16,86,3,1,1329,4.096305732484077,4
3769,4,1.0,1,16,86,3,1,2268,8.18,4
6891,4,1.0,1,16,323,3,1,329,2.354675876726886,4
7169,4,1.0,1,16,323,3,1,269,1.4128055260361316,4
6773,4,1.0,1,16,323,3,1,319,0.9418703506907544,4
8464,4,1.0,1,16,331,3,1,318,0.39911838790931986,4
1857,4,1.0,1,16,330,3,1,530,15.4,4
6781,4,1.0,1,16,332,3,1,302,1.2264986770820208,4
7261,4,1.0,1,16,332,3,1,257,1.2264986770820208,4
7560,4,1.0,1,16,332,3,1,362,2.2230288522111628,4
6721,4,1.0,1,16,324,3,1,469,16.299999999999997,4
7279,4,1.0,1,16,331,3,1,511,16.82,4
7925,4,1.0,1,16,422,3,1,1812,111.83523582566201,4
8875,4,1.0,1,16,422,3,1,5267,355.61663057810256,4
1602,4,1.0,1,16,331,3,1,817,34.28,4
2391,4,1.0,1,16,332,3,1,585,17.66,4
7848,4,1.0,1,16,422,3,1,8837,644.16,4
8023,4,1.0,1,16,422,3,1,2952,195.66,4
8004,4,1.0,1,16,422,3,1,3155,211.09999999999997,4
8463,4,1.0,1,16,422,3,1,5276,361.9,4
8461,4,1.0,1,16,422,3,1,4691,302.76,4
8672,4,1.0,1,16,422,3,1,5234,385.56000000000006,4
8462,4,1.0,1,16,422,3,1,5317,375.00000000000006,4
8589,4,1.0,1,16,422,3,1,5267,350.64000000000004,4
8876,4,1.0,1,16,422,3,1,5295,355.86,4
4542,4,1.0,1,16,548,3,1,518,23.693026151930265,4
1603,4,1.0,1,16,548,3,1,459,18.86,4
7106,4,1.0,1,16,567,3,1,257,0.7648617338236052,7
7022,4,1.0,1,16,913,3,1,296,0.15063058830438553,4
8491,4,1.0,1,16,913,3,1,366,0.1694594118424337,4
4484,4,1.0,1,16,913,3,1,370,0.3765764707609638,4
7942,4,1.0,1,16,913,3,1,294,0.11297294122828914,4
2955,4,1.0,1,16,913,3,1,379,0.48954941198925295,4
5007,4,1.0,1,16,913,3,1,422,0.41423411783706016,4
6548,4,1.0,1,16,913,3,1,263,0.04518917649131565,4
7941,4,1.0,1,16,913,3,1,316,0.01882882353804819,4
5000,4,1.0,1,16,913,3,1,431,0.43306294137510837,4
6771,4,1.0,1,16,913,3,1,310,0.1694594118424337,4
8297,4,1.0,1,16,913,3,1,344,0.03765764707609638,4
521,4,1.0,1,16,913,3,1,1304,3.42,4
519,4,1.0,1,16,911,3,1,2317,6.1,4
6460,4,1.0,1,16,911,3,1,5329,9.48,4
2537,4,1.0,1,16,911,3,1,8290,17.56,4
8861,4,1.0,1,16,911,3,1,5333,9.16,4
3053,4,1.0,1,16,259,3,1,368,1.0084779874213838,7
4324,4,1.0,1,16,259,3,1,433,2.0169559748427677,4
3052,4,1.0,1,16,259,3,1,1021,14.651578364779878,7
3051,4,1.0,1,16,259,3,1,1011,14.118691823899374,7
7212,4,1.0,1,16,259,3,1,370,1.2908518238993714,7
2536,4,1.0,1,16,141,3,1,764,2.0640430259280813,4
4560,4,1.0,1,16,141,3,1,459,0.963220078766438,4
6843,4,1.0,1,16,141,3,1,453,0.9448730296470772,4
4388,4,1.0,1,16,141,3,1,389,0.4586762279840181,4
2550,4,1.0,1,16,141,3,1,733,2.0640430259280813,4
5836,4,1.0,1,16,141,3,1,1019,2.96,4
3765,4,1.0,1,16,142,3,1,740,1.5598986914309834,4
1809,4,1.0,1,16,141,3,1,1257,3.42,4
4301,4,1.0,1,16,141,3,1,1148,3.04,4
907,4,1.0,1,16,141,3,1,1306,3.36,4
3275,4,1.0,1,16,141,3,1,1229,2.96,4
6168,4,1.0,1,16,141,3,1,2297,6.4,4
2530,4,1.0,1,16,141,3,1,2286,6.38,4
7020,4,1.0,1,16,141,3,1,1193,2.86,4
1828,4,1.0,1,16,141,3,1,2318,6.22,4
508,4,1.0,1,16,141,3,1,2448,6.44,4
4480,4,1.0,1,16,141,3,1,2736,6.6,4
4278,4,1.0,1,16,141,3,1,3320,7.44,4
4291,4,1.0,1,16,141,3,1,3080,6.779999999999999,4
504,4,1.0,1,16,141,3,1,3284,7.119999999999999,4
548,4,1.0,1,16,141,3,1,2107,4.16,4
2524,4,1.0,1,16,141,3,1,2049,4.12,4
1856,4,1.0,1,16,141,3,1,2816,5.1,4
1802,4,1.0,1,16,141,3,1,4182,7.820000000000001,4
4524,4,1.0,1,16,438,3,1,264,0.5039949056333333,4
980,4,1.0,1,16,21,3,1,300,0.30574234375242343,7
4330,4,1.0,1,16,60,3,1,433,5.16,4
7185,4,1.0,1,16,60,3,1,504,5.74,4
7601,4,1.0,1,16,829,3,1,273,0.6261413163108075,4
7637,4,1.0,1,16,829,3,1,299,0.6261413163108075,4
8160,4,1.0,1,16,829,3,1,294,0.83485508841441,4
8467,4,1.0,1,16,829,3,1,397,1.66971017682882,4
7874,4,1.0,1,16,829,3,1,271,0.417427544207205,4
5120,4,1.0,1,16,829,3,1,428,2.087137721036025,4
8466,4,1.0,1,16,829,3,1,397,1.4401250275148572,4
8366,4,1.0,1,16,829,3,1,259,0.22958514931396276,4
5529,4,1.0,1,16,829,3,1,339,0.9392119744662113,4
5119,4,1.0,1,16,829,3,1,249,0.2087137721036025,4
8298,4,1.0,1,16,829,3,1,319,1.1479257465698138,4
7638,4,1.0,1,16,829,3,1,329,1.0435688605180125,4
4333,4,1.0,1,16,829,3,1,777,9.78,4
8508,4,1.0,1,16,829,3,1,1295,19.58,4
3680,4,1.0,1,16,829,3,1,772,11.02,4
8159,4,1.0,1,16,829,3,1,920,10.92,4
3422,4,1.0,1,16,257,3,1,428,2.52,4
2790,4,1.0,1,16,430,3,1,460,0.6614253807106598,4
902,4,1.0,1,16,430,3,1,849,1.9842761421319794,4
4459,4,1.0,1,16,430,3,1,1869,5.2914030456852785,4
3482,4,1.0,1,16,430,3,1,1848,5.2914030456852785,4
896,4,1.0,1,16,430,3,1,847,1.9842761421319794,4
503,4,1.0,1,16,430,3,1,864,1.9842761421319794,4
6172,4,1.0,1,16,430,3,1,637,1.3228507614213196,4
507,4,1.0,1,16,430,3,1,1035,2.6457015228426393,4
3483,4,1.0,1,16,430,3,1,1275,3.307126903553299,4
2788,4,1.0,1,16,430,3,1,1487,3.968552284263959,4
4331,4,1.0,1,16,430,3,1,511,0.6614253807106598,4
903,4,1.0,1,16,430,3,1,904,1.9842761421319794,4
511,4,1.0,1,16,430,3,1,2077,5.48,4
510,4,1.0,1,16,430,3,1,2262,5.94,4
517,4,1.0,1,16,430,3,1,2317,5.86,4
6458,4,1.0,1,16,430,3,1,4244,11.64,4
8860,4,1.0,1,16,430,3,1,4313,11.5,4
2538,4,1.0,1,16,430,3,1,6289,17.92,4
1312,4,1.0,1,16,430,3,1,6233,15.86,4
520,4,1.0,1,16,430,3,1,2644,6.74,4
500,4,1.0,1,16,430,3,1,2885,6.8999999999999995,4
4474,4,1.0,1,16,430,3,1,9296,22.56,4
1864,4,1.0,1,16,81,3,1,719,22.36754692481696,4
968,4,1.0,1,16,81,3,1,304,0.26510604125083076,7
978,4,1.0,1,16,81,3,1,558,15.058023143047187,7
965,4,1.0,1,16,81,3,1,409,5.302120825016615,7
8022,4,1.0,1,16,81,3,1,830,30.161664537591385,4
971,4,1.0,1,16,81,3,1,459,8.642456944777082,7
973,4,1.0,1,16,81,3,1,353,5.302120825016615,7
972,4,1.0,1,16,81,3,1,346,5.302120825016615,7
970,4,1.0,1,16,81,3,1,402,5.302120825016615,7
537,4,1.0,1,16,81,3,1,483,11.60424165003323,4
4965,4,1.0,1,16,81,3,1,382,2.6510604125083077,4
979,4,1.0,1,16,81,3,1,433,5.302120825016615,7
2193,4,1.0,1,16,81,3,1,514,12.255302062541539,4
969,4,1.0,1,16,81,3,1,382,5.302120825016615,7
3199,4,1.0,1,16,81,3,1,357,5.302120825016615,7
7585,4,1.0,1,16,81,3,1,400,5.302120825016615,4
5019,4,1.0,1,16,58,3,1,830,11.24,4
2551,4,1.0,1,16,58,3,1,820,11.7,4
535,4,1.0,1,16,58,3,1,608,7.4,4
4055,4,1.0,1,16,895,3,1,402,2.111870967741935,7
6405,4,1.0,1,16,895,3,1,394,1.9494193548387095,7
8412,4,1.0,1,16,960,3,1,649,6.14,7
3580,4,1.0,1,16,123,3,1,692,3.1771093473535217,7
2716,4,1.0,1,16,123,3,1,618,3.1771093473535217,7
8407,4,1.0,1,16,123,3,1,634,3.1771093473535217,7
967,4,1.0,1,16,123,3,1,677,3.1771093473535217,7
2049,4,1.0,1,16,123,3,1,686,3.1771093473535217,7
2756,4,1.0,1,16,123,3,1,599,3.1771093473535217,7
2755,4,1.0,1,16,123,3,1,613,3.1771093473535217,7
966,4,1.0,1,16,123,3,1,671,3.1771093473535217,7
8845,4,1.0,1,16,123,3,1,594,3.1771093473535217,7
469,4,1.0,1,16,123,3,1,396,0.7942773368383804,4
2757,4,1.0,1,16,123,3,1,616,3.1771093473535217,7
4738,4,1.0,1,16,123,3,1,995,5.68,7
557,4,1.0,1,16,100,3,1,293,0.023274365663110152,4
5530,4,1.0,1,16,100,3,1,299,0.03879060943851692,4
4334,4,1.0,1,16,275,3,1,16287,23.68,4
8342,4,1.0,1,16,235,3,1,265,0.021131606703386853,4
8341,4,1.0,1,16,235,3,1,286,0.03169741005508028,4
8492,4,1.0,1,16,235,3,1,341,0.10565803351693426,4
4326,4,1.0,1,16,235,3,1,365,1.0565803351693426,4
3265,4,1.0,1,16,236,3,1,341,0.23899292608729997,4
2819,4,1.0,1,16,236,3,1,333,0.23899292608729997,4
3517,4,1.0,1,16,236,3,1,571,1.9916077173941664,4
1024,4,1.0,1,16,236,3,1,240,0.031865723478306664,4
3264,4,1.0,1,16,236,3,1,349,0.23899292608729997,4
1008,4,1.0,1,16,236,3,1,346,0.23899292608729997,4
545,4,1.0,1,16,236,3,1,311,0.12746289391322665,4
514,4,1.0,1,16,236,3,1,359,0.3983215434788333,4
3267,4,1.0,1,16,236,3,1,326,0.11949646304364998,4
1007,4,1.0,1,16,236,3,1,294,0.23899292608729997,4
2820,4,1.0,1,16,236,3,1,339,0.23899292608729997,4
3266,4,1.0,1,16,236,3,1,311,0.11949646304364998,4
5888,4,1.0,1,16,235,3,1,2151,13.76,4
988,4,1.0,1,16,596,3,1,335,1.3094609788359786,4
3832,4,1.0,1,16,596,3,1,529,5.1351410934744255,4
735,4,1.0,1,16,723,3,1,585,6.927000879507475,4
989,4,1.0,1,16,597,3,1,235,0.02146828511453865,4
5249,4,1.0,1,16,723,3,1,731,8.28,4
4543,4,1.0,1,16,596,3,1,717,8.96,4
451,4,1.0,1,16,722,3,1,791,9.28,4
3071,4,1.0,1,16,722,3,1,1071,15.320000000000002,4
4544,4,1.0,1,16,597,3,1,1106,15.640000000000002,4
8020,4,1.0,1,16,722,3,1,1243,18.68,4
1604,4,1.0,1,16,722,3,1,784,9.8,4
734,4,1.0,1,16,722,3,1,1313,18.46,4
3436,4,1.0,1,16,597,3,1,1887,33.58,4
2606,4,1.0,1,16,1231,3,1,302,0.6601492918437967,4
3694,4,1.0,1,16,1231,3,1,333,0.05078071475721513,4
5566,4,1.0,1,16,149,3,1,330,0.529958114721573,4
7607,4,1.0,1,16,149,3,1,324,0.6056664168246548,4
4298,4,1.0,1,16,149,3,1,439,8.327913231339004,4
2226,4,1.0,1,16,149,3,1,381,4.5424981261849116,4
7416,4,1.0,1,16,149,3,1,563,18.74,4
4964,4,1.0,1,16,145,3,1,288,3.585075757575758,4
6780,4,1.0,1,16,288,3,1,343,1.344593245626371,4
987,4,1.0,1,16,288,3,1,386,15.259999999999998,4
5965,4,1.0,1,16,1467,3,1,289,1.8163595693823986,4
5165,4,1.0,1,16,1467,3,1,330,0.9314664458371275,4
1595,4,1.0,1,16,1464,3,1,1922,65.99024463074264,4
729,4,1.0,1,16,1464,3,1,4794,185.18460900221083,4
330,4,1.0,1,16,1464,3,1,4716,153.1580507016346,4
2373,4,1.0,1,16,1465,3,1,740,15.227225967049154,4
3077,4,1.0,1,16,1465,3,1,251,0.11064017704806241,7
3078,4,1.0,1,16,1465,3,1,525,9.031376052357658,7
3086,4,1.0,1,16,1465,3,1,521,7.78169245238039,4
2545,4,1.0,1,16,1465,3,1,1244,35.8800590160208,4
2377,4,1.0,1,16,1465,3,1,794,18.587549744074483,7
730,4,1.0,1,16,1465,3,1,303,2.28656365899329,4
1422,4,1.0,1,16,1465,3,1,1250,36.8800590160208,4
331,4,1.0,1,16,1465,3,1,310,2.434083895057373,4
2544,4,1.0,1,16,1461,3,1,517,9.270928440282775,4
1959,4,1.0,1,16,1461,3,1,342,2.6724028600103376,4
2372,4,1.0,1,16,1461,3,1,4313,133.97051160544876,4
2248,4,1.0,1,16,1461,3,1,442,4.124078487670274,4
2376,4,1.0,1,16,1461,3,1,840,15.958210741300167,7
1992,4,1.0,1,16,1461,3,1,1099,28.19614655368158,4
